date,State,First Dose Administered,Second Dose Administered,Total Doses Administered,State_Code,Confirmed,Deceased,Recovered,YMD
2021-01-27,Jammu and Kashmir,11562,0,11562,JK,77,1,129,
2021-01-27,Chandigarh,1519,0,1519,CH,40,0,37,
2021-01-27,Manipur,1873,0,1873,MN,4,1,13,
2021-01-27,Telangana,58306,0,58306,TG,147,1,399,
2021-01-27,Arunachal Pradesh,3998,0,3998,AR,3,0,2,
2021-01-27,Goa,1844,0,1844,GA,53,0,90,
2021-01-27,Punjab,33121,0,33121,PB,188,10,204,
2021-01-27,Puducherry,1274,0,1274,PY,24,1,36,
2021-01-28,Telangana,78713,0,78713,TG,186,1,306,
2021-01-28,Sikkim,1431,0,1431,SK,5,0,3,
2021-01-28,Odisha,145998,0,145998,OR,113,0,132,
2021-01-28,Andhra Pradesh,117543,0,117543,AP,117,0,128,
2021-01-28,Punjab,39511,0,39511,PB,200,9,192,
2021-01-28,Meghalaya,2609,0,2609,ML,8,0,7,
2021-01-28,Kerala,82794,0,82794,KL,5771,19,5594,
2021-01-28,Jammu and Kashmir,17280,0,17280,JK,63,1,149,
2021-01-28,Uttar Pradesh,268081,0,268081,UP,248,6,380,
2021-01-28,Himachal Pradesh,13883,0,13883,HP,60,0,52,
2021-01-28,Goa,2394,0,2394,GA,85,2,52,
2021-01-28,Nagaland,3485,0,3485,NL,1,0,5,
2021-01-28,Dadra and Nagar Haveli and Daman and Diu,559,0,559,DN,0,0,0,
2021-01-28,Delhi,35881,0,35881,DL,199,6,119,
2021-01-28,Lakshadweep,790,0,790,LD,0,0,0,
2021-01-28,Andaman and Nicobar Islands,1956,0,1956,AN,0,0,2,
2021-01-28,West Bengal,161415,0,161415,WB,289,9,367,
2021-01-28,India,2295491,0,2295491,TT,18912,162,20315,
2021-01-28,Bihar,70412,0,70412,BR,134,2,281,
2021-01-28,Haryana,87153,0,87153,HR,97,0,111,
2021-01-28,Mizoram,5391,0,5391,MZ,3,0,7,
2021-01-28,Chandigarh,1821,0,1821,CH,36,0,24,
2021-01-28,Uttarakhand,14440,0,14440,UT,82,3,178,
2021-01-28,Ladakh,652,0,652,LA,17,0,2,
2021-01-28,Madhya Pradesh,192628,0,192628,MP,226,3,321,
2021-01-28,Tripura,16668,0,16668,TR,0,0,3,
2021-01-28,Chhattisgarh,46869,0,46869,CT,6451,35,6479,
2021-01-28,Manipur,1909,0,1909,MN,15,0,23,
2021-01-28,Tamil Nadu,61290,0,61290,TN,503,6,544,
2021-01-28,Maharashtra,189743,0,189743,MH,2889,50,3181,
2021-01-28,Jharkhand,15617,0,15617,JH,62,3,112,
2021-01-28,Puducherry,1302,0,1302,PY,39,1,29,
2021-01-28,Rajasthan,239877,0,239877,RJ,85,2,188,
2021-01-28,Karnataka,215875,0,215875,KA,550,2,644,
2021-01-28,Assam,21430,0,21430,AS,29,0,95,
2021-01-28,Gujarat,132621,0,132621,GJ,346,2,602,
2021-01-28,Arunachal Pradesh,5470,0,5470,AR,3,0,3,
2021-01-29,Nagaland,3509,0,3509,NL,4,0,3,
2021-01-29,Jammu and Kashmir,21124,0,21124,JK,76,1,215,
2021-01-29,Tamil Nadu,66918,0,66918,TN,509,6,531,
2021-01-29,Odisha,156711,0,156711,OR,70,0,157,
2021-01-29,Haryana,92685,0,92685,HR,107,1,154,
2021-01-29,Punjab,42210,0,42210,PB,254,11,208,
2021-01-29,Maharashtra,225132,0,225132,MH,2771,56,2613,
2021-01-29,Ladakh,823,0,823,LA,9,0,4,
2021-01-29,Goa,2752,0,2752,GA,78,1,103,
2021-01-29,Lakshadweep,807,0,807,LD,1,0,14,
2021-01-29,Chhattisgarh,47318,0,47318,CT,370,7,455,
2021-01-29,Kerala,110719,0,110719,KL,6268,22,6398,
2021-01-29,India,2814803,0,2814803,TT,13054,137,14886,
2021-01-29,Dadra and Nagar Haveli and Daman and Diu,706,0,706,DN,1,0,0,
2021-01-29,Assam,29322,0,29322,AS,20,0,102,
2021-01-29,Tripura,19513,0,19513,TR,2,0,2,
2021-01-29,Uttarakhand,20864,0,20864,UT,78,0,116,
2021-01-29,Andaman and Nicobar Islands,2024,0,2024,AN,0,0,3,
2021-01-29,Delhi,35937,0,35937,DL,249,6,267,
2021-01-29,West Bengal,191566,0,191566,WB,286,7,349,
2021-01-29,Gujarat,187038,0,187038,GJ,335,1,463,
2021-01-29,Karnataka,234619,0,234619,KA,468,2,607,
2021-01-29,Chandigarh,1874,0,1874,CH,27,0,26,
2021-01-29,Sikkim,1707,0,1707,SK,1,0,8,
2021-01-29,Uttar Pradesh,429946,0,429946,UP,213,4,521,
2021-01-29,Meghalaya,2925,0,2925,ML,4,0,11,
2021-01-29,Jharkhand,23685,0,23685,JH,45,1,86,
2021-01-29,Manipur,2394,0,2394,MN,15,1,25,
2021-01-29,Telangana,92418,0,92418,TG,197,2,356,
2021-01-29,Himachal Pradesh,17978,0,17978,HP,44,0,40,
2021-01-29,Arunachal Pradesh,6106,0,6106,AR,0,0,2,
2021-01-29,Andhra Pradesh,124647,0,124647,AP,125,0,175,
2021-01-29,Rajasthan,302265,0,302265,RJ,103,2,265,
2021-01-29,Bihar,73181,0,73181,BR,121,3,278,
2021-01-29,Mizoram,7065,0,7065,MZ,1,0,5,
2021-01-29,Puducherry,1684,0,1684,PY,31,0,27,
2021-01-29,Madhya Pradesh,234631,0,234631,MP,171,3,297,
2021-01-30,Assam,30573,0,30573,AS,29,1,70,
2021-01-30,Uttar Pradesh,433040,0,433040,UP,242,4,474,
2021-01-30,Andaman and Nicobar Islands,2060,0,2060,AN,0,0,1,
2021-01-30,Sikkim,1707,0,1707,SK,3,0,6,
2021-01-30,Rajasthan,307923,0,307923,RJ,104,1,238,
2021-01-30,Haryana,95143,0,95143,HR,97,2,153,
2021-01-30,Gujarat,211551,0,211551,GJ,323,2,441,
2021-01-30,Arunachal Pradesh,6491,0,6491,AR,1,0,0,
2021-01-30,Maharashtra,233693,0,233693,MH,2630,42,1535,
2021-01-30,Chandigarh,2206,0,2206,CH,17,0,25,
2021-01-30,Jharkhand,31477,0,31477,JH,49,1,100,
2021-01-30,Dadra and Nagar Haveli and Daman and Diu,852,0,852,DN,0,0,2,
2021-01-30,Himachal Pradesh,22787,0,22787,HP,94,2,52,
2021-01-30,Madhya Pradesh,284782,0,284782,MP,219,2,283,
2021-01-30,Bihar,105751,0,105751,BR,123,4,187,
2021-01-30,Delhi,44758,0,44758,DL,183,8,290,
2021-01-30,Mizoram,7977,0,7977,MZ,3,0,4,
2021-01-30,India,3067736,0,3067736,TT,13073,128,14077,
2021-01-30,Telangana,95000,0,95000,TG,186,2,367,
2021-01-30,Chhattisgarh,57446,0,57446,CT,413,9,502,
2021-01-30,Lakshadweep,807,0,807,LD,9,0,16,
2021-01-30,Kerala,134225,0,134225,KL,6282,18,7032,
2021-01-30,Punjab,45648,0,45648,PB,224,8,146,
2021-01-30,Tripura,21342,0,21342,TR,2,0,2,
2021-01-30,Nagaland,3529,0,3529,NL,2,0,2,
2021-01-30,Tamil Nadu,76934,0,76934,TN,505,5,526,
2021-01-30,Andhra Pradesh,133571,0,133571,AP,129,1,147,
2021-01-30,Ladakh,959,0,959,LA,5,1,2,
2021-01-30,Karnataka,246438,0,246438,KA,464,2,547,
2021-01-30,Puducherry,2069,0,2069,PY,43,0,32,
2021-01-30,Odisha,158329,0,158329,OR,108,0,138,
2021-01-30,Uttarakhand,23922,0,23922,UT,82,1,167,
2021-01-30,Jammu and Kashmir,21261,0,21261,JK,76,3,135,
2021-01-30,Meghalaya,3070,0,3070,ML,8,0,17,
2021-01-30,West Bengal,214018,0,214018,WB,310,9,341,
2021-01-30,Manipur,2933,0,2933,MN,15,0,21,
2021-01-30,Goa,3464,0,3464,GA,93,0,76,
2021-01-31,Assam,30688,0,30688,AS,21,0,54,
2021-01-31,Haryana,95245,0,95245,HR,92,1,110,
2021-01-31,Punjab,45738,0,45738,PB,192,6,242,
2021-01-31,Madhya Pradesh,285481,0,285481,MP,226,3,318,
2021-01-31,Nagaland,3530,0,3530,NL,4,0,0,
2021-01-31,Manipur,2947,0,2947,MN,16,0,8,
2021-01-31,Delhi,44840,0,44840,DL,140,4,211,
2021-01-31,Tamil Nadu,77809,0,77809,TN,508,6,523,
2021-01-31,Jharkhand,31672,0,31672,JH,41,1,63,
2021-01-31,Mizoram,7977,0,7977,MZ,6,0,8,
2021-01-31,India,3127107,0,3127107,TT,11527,116,11882,
2021-01-31,Sikkim,1709,0,1709,SK,2,0,9,
2021-01-31,Dadra and Nagar Haveli and Daman and Diu,856,0,856,DN,0,0,0,
2021-01-31,Jammu and Kashmir,21268,0,21268,JK,57,0,70,
2021-01-31,Tripura,21367,0,21367,TR,0,0,0,
2021-01-31,Telangana,95057,0,95057,TG,163,1,276,
2021-01-31,Goa,3466,0,3466,GA,53,2,60,
2021-01-31,Uttarakhand,26517,0,26517,UT,61,1,86,
2021-01-31,Arunachal Pradesh,6525,0,6525,AR,0,0,1,
2021-01-31,Andhra Pradesh,133623,0,133623,AP,116,0,127,
2021-01-31,Bihar,108889,0,108889,BR,116,2,162,
2021-01-31,West Bengal,214256,0,214256,WB,229,9,338,
2021-01-31,Puducherry,2077,0,2077,PY,21,1,41,
2021-01-31,Ladakh,959,0,959,LA,1,0,4,
2021-01-31,Chhattisgarh,57455,0,57455,CT,265,3,195,
2021-01-31,Himachal Pradesh,22798,0,22798,HP,42,3,32,
2021-01-31,Gujarat,251207,0,251207,GJ,316,0,335,
2021-01-31,Andaman and Nicobar Islands,2060,0,2060,AN,0,0,0,
2021-01-31,Chandigarh,2217,0,2217,CH,26,0,12,
2021-01-31,Kerala,140906,0,140906,KL,5266,21,5730,
2021-01-31,Maharashtra,234150,0,234150,MH,2585,40,1670,
2021-01-31,Uttar Pradesh,434185,0,434185,UP,220,8,369,
2021-01-31,Karnataka,247613,0,247613,KA,522,4,465,
2021-01-31,Rajasthan,309565,0,309565,RJ,95,0,194,
2021-01-31,Odisha,158567,0,158567,OR,114,0,141,
2021-01-31,Lakshadweep,807,0,807,LD,8,0,19,
2021-01-31,Meghalaya,3076,0,3076,ML,3,0,9,
2021-02-01,Rajasthan,313321,0,313321,RJ,96,0,309,
2021-02-01,Meghalaya,3317,0,3317,ML,0,0,6,
2021-02-01,Uttar Pradesh,434549,0,434549,UP,171,4,389,
2021-02-01,Jammu and Kashmir,21322,0,21322,JK,44,0,83,
2021-02-01,Madhya Pradesh,286538,0,286538,MP,151,2,260,
2021-02-01,Bihar,144845,0,144845,BR,75,2,118,
2021-02-01,Himachal Pradesh,28464,0,28464,HP,25,0,37,
2021-02-01,Mizoram,8462,0,8462,MZ,0,0,3,
2021-02-01,Maharashtra,275348,0,275348,MH,1948,27,3289,
2021-02-01,Karnataka,249931,0,249931,KA,388,3,470,
2021-02-01,Delhi,52760,0,52760,DL,121,3,214,
2021-02-01,Assam,32329,0,32329,AS,13,1,70,
2021-02-01,Punjab,47903,0,47903,PB,194,1,220,
2021-02-01,Uttarakhand,32705,0,32705,UT,51,4,139,
2021-02-01,West Bengal,238178,0,238178,WB,179,6,306,
2021-02-01,Telangana,95234,0,95234,TG,118,2,264,
2021-02-01,Andaman and Nicobar Islands,2060,0,2060,AN,0,0,4,
2021-02-01,Tamil Nadu,85002,0,85002,TN,502,7,517,
2021-02-01,Kerala,173482,0,173482,KL,3459,17,5215,
2021-02-01,Dadra and Nagar Haveli and Daman and Diu,1038,0,1038,DN,0,0,1,
2021-02-01,Puducherry,2316,0,2316,PY,28,3,25,
2021-02-01,Tripura,22996,0,22996,TR,1,0,3,
2021-02-01,Andhra Pradesh,133642,0,133642,AP,64,1,99,
2021-02-01,Nagaland,3535,0,3535,NL,5,0,4,
2021-02-01,Sikkim,1855,0,1855,SK,1,0,4,
2021-02-01,India,3350265,0,3350265,TT,8579,94,13443,
2021-02-01,Chhattisgarh,61482,0,61482,CT,322,5,520,
2021-02-01,Odisha,159914,0,159914,OR,79,0,136,
2021-02-01,Manipur,3321,0,3321,MN,4,0,9,
2021-02-01,Goa,3860,0,3860,GA,60,0,86,
2021-02-01,Arunachal Pradesh,6668,0,6668,AR,0,0,3,
2021-02-01,Gujarat,284170,0,284170,GJ,298,1,406,
2021-02-01,Chandigarh,2390,0,2390,CH,32,0,21,
2021-02-01,Haryana,96304,0,96304,HR,92,4,122,
2021-02-01,Jharkhand,39147,0,39147,JH,42,1,81,
2021-02-01,Ladakh,1065,0,1065,LA,4,0,3,
2021-02-01,Lakshadweep,807,0,807,LD,12,0,7,
2021-02-02,Chhattisgarh,64509,0,64509,CT,330,5,276,
2021-02-02,Goa,4720,0,4720,GA,106,0,62,
2021-02-02,Sikkim,2336,0,2336,SK,5,2,2,
2021-02-02,Meghalaya,3451,0,3451,ML,4,1,9,
2021-02-02,Assam,34848,0,34848,AS,7,0,37,
2021-02-02,Chandigarh,2492,0,2492,CH,22,1,15,
2021-02-02,Lakshadweep,807,0,807,LD,20,0,0,
2021-02-02,Ladakh,1065,0,1065,LA,2,0,4,
2021-02-02,Bihar,181290,0,181290,BR,118,4,173,
2021-02-02,Kerala,204449,0,204449,KL,5716,16,5747,
2021-02-02,Delhi,62086,0,62086,DL,114,2,160,
2021-02-02,Karnataka,250715,0,250715,KA,395,3,412,
2021-02-02,Telangana,96413,0,96413,TG,152,1,221,
2021-02-02,Odisha,161078,0,161078,OR,60,0,138,
2021-02-02,Andaman and Nicobar Islands,2060,0,2060,AN,0,0,0,
2021-02-02,Haryana,97213,0,97213,HR,78,1,103,
2021-02-02,Jharkhand,46900,0,46900,JH,59,2,81,
2021-02-02,Nagaland,3630,0,3630,NL,2,0,0,
2021-02-02,Tripura,24202,0,24202,TR,0,0,2,
2021-02-02,Jammu and Kashmir,21352,0,21352,JK,44,2,83,
2021-02-02,Madhya Pradesh,286868,0,286868,MP,168,3,296,
2021-02-02,Arunachal Pradesh,6668,0,6668,AR,1,0,0,
2021-02-02,Dadra and Nagar Haveli and Daman and Diu,1181,0,1181,DN,0,0,0,
2021-02-02,Uttar Pradesh,435502,0,435502,UP,172,6,462,
2021-02-02,Rajasthan,319352,0,319352,RJ,87,2,235,
2021-02-02,Punjab,49663,0,49663,PB,204,12,171,
2021-02-02,Himachal Pradesh,34218,0,34218,HP,26,1,38,
2021-02-02,Andhra Pradesh,133646,0,133646,AP,104,2,147,
2021-02-02,Mizoram,8462,0,8462,MZ,1,0,1,
2021-02-02,Puducherry,2472,0,2472,PY,27,0,26,
2021-02-02,India,3527971,0,3527971,TT,11001,113,14250,
2021-02-02,West Bengal,259341,0,259341,WB,203,9,309,
2021-02-02,Tamil Nadu,91094,0,91094,TN,510,4,521,
2021-02-02,Gujarat,306639,0,306639,GJ,285,1,422,
2021-02-02,Manipur,3614,0,3614,MN,5,0,6,
2021-02-02,Uttarakhand,39523,0,39523,UT,47,3,80,
2021-02-02,Maharashtra,284107,0,284107,MH,1927,30,4011,
2021-02-03,Mizoram,8525,0,8525,MZ,3,0,3,
2021-02-03,Assam,36100,0,36100,AS,14,0,59,
2021-02-03,Telangana,103183,0,103183,TG,185,2,197,
2021-02-03,Gujarat,326450,0,326450,GJ,283,2,528,
2021-02-03,Haryana,99192,0,99192,HR,69,1,104,
2021-02-03,Rajasthan,343265,0,343265,RJ,92,2,196,
2021-02-03,Uttar Pradesh,435645,0,435645,UP,195,6,431,
2021-02-03,Chandigarh,2808,0,2808,CH,36,1,31,
2021-02-03,Ladakh,1342,0,1342,LA,9,0,5,
2021-02-03,Karnataka,251723,0,251723,KA,426,2,433,
2021-02-03,Manipur,4683,0,4683,MN,9,1,35,
2021-02-03,Uttarakhand,50614,0,50614,UT,54,4,95,
2021-02-03,Himachal Pradesh,38734,0,38734,HP,59,1,14,
2021-02-03,Arunachal Pradesh,6758,0,6758,AR,0,0,2,
2021-02-03,Kerala,225664,0,225664,KL,6356,20,6380,
2021-02-03,Puducherry,2640,0,2640,PY,23,1,29,
2021-02-03,Jammu and Kashmir,21478,0,21478,JK,65,3,61,
2021-02-03,Bihar,219359,0,219359,BR,92,3,138,
2021-02-03,Tripura,24413,0,24413,TR,0,0,0,
2021-02-03,Maharashtra,318918,0,318918,MH,2992,30,7030,
2021-02-03,Lakshadweep,807,0,807,LD,3,0,5,
2021-02-03,Odisha,165753,0,165753,OR,71,0,122,
2021-02-03,Nagaland,3781,0,3781,NL,16,0,5,
2021-02-03,West Bengal,271828,0,271828,WB,201,7,303,
2021-02-03,Goa,5582,0,5582,GA,63,0,70,
2021-02-03,Madhya Pradesh,319623,0,319623,MP,258,1,250,
2021-02-03,Punjab,52241,0,52241,PB,187,0,179,
2021-02-03,Jharkhand,58991,0,58991,JH,46,2,80,
2021-02-03,Delhi,69462,0,69462,DL,150,6,153,
2021-02-03,India,3825835,0,3825835,TT,12925,107,17813,
2021-02-03,Sikkim,3084,0,3084,SK,2,0,1,
2021-02-03,Dadra and Nagar Haveli and Daman and Diu,1421,0,1421,DN,0,0,0,
2021-02-03,Chhattisgarh,86044,0,86044,CT,351,7,202,
2021-02-03,Meghalaya,3565,0,3565,ML,6,0,10,
2021-02-03,Andaman and Nicobar Islands,2107,0,2107,AN,0,0,0,
2021-02-03,Andhra Pradesh,161302,0,161302,AP,95,1,129,
2021-02-03,Tamil Nadu,98750,0,98750,TN,514,4,533,
2021-02-04,Meghalaya,4216,0,4216,ML,20,0,9,
2021-02-04,Andaman and Nicobar Islands,2290,0,2290,AN,0,0,0,
2021-02-04,Manipur,4882,0,4882,MN,13,0,11,
2021-02-04,Madhya Pradesh,329571,0,329571,MP,166,2,263,
2021-02-04,Sikkim,3923,0,3923,SK,5,0,9,
2021-02-04,Karnataka,265577,0,265577,KA,474,2,470,
2021-02-04,Jammu and Kashmir,27796,0,27796,JK,60,2,75,
2021-02-04,Goa,6532,0,6532,GA,79,2,56,
2021-02-04,Tamil Nadu,107904,0,107904,TN,494,4,517,
2021-02-04,Chandigarh,3150,0,3150,CH,21,1,19,
2021-02-04,Chhattisgarh,115725,0,115725,CT,373,6,387,
2021-02-04,India,4314304,0,4314304,TT,12401,120,15788,
2021-02-04,Puducherry,2640,0,2640,PY,39,0,25,
2021-02-04,Arunachal Pradesh,7785,0,7785,AR,0,0,1,
2021-02-04,Delhi,78948,0,78948,DL,158,7,165,
2021-02-04,Dadra and Nagar Haveli and Daman and Diu,1681,0,1681,DN,0,0,0,
2021-02-04,Assam,52645,0,52645,AS,11,1,30,
2021-02-04,Uttar Pradesh,555622,0,555622,UP,133,6,263,
2021-02-04,West Bengal,290908,0,290908,WB,206,4,301,
2021-02-04,Jharkhand,66209,0,66209,JH,58,0,64,
2021-02-04,Nagaland,3958,0,3958,NL,4,0,6,
2021-02-04,Tripura,27081,0,27081,TR,0,0,5,
2021-02-04,Haryana,103334,0,103334,HR,73,2,128,
2021-02-04,Uttarakhand,59962,0,59962,UT,103,4,92,
2021-02-04,Gujarat,360502,0,360502,GJ,275,1,330,
2021-02-04,Mizoram,8583,0,8583,MZ,0,0,5,
2021-02-04,Andhra Pradesh,188704,0,188704,AP,79,0,87,
2021-02-04,Himachal Pradesh,43053,0,43053,HP,47,1,16,
2021-02-04,Punjab,56208,0,56208,PB,196,7,160,
2021-02-04,Maharashtra,352676,0,352676,MH,2736,46,5339,
2021-02-04,Ladakh,1342,0,1342,LA,5,0,3,
2021-02-04,Bihar,263973,0,263973,BR,64,2,109,
2021-02-04,Kerala,250831,0,250831,KL,6102,17,6341,
2021-02-04,Rajasthan,364452,0,364452,RJ,139,0,192,
2021-02-04,Odisha,186187,0,186187,OR,87,1,112,
2021-02-04,Lakshadweep,807,0,807,LD,4,0,0,
2021-02-04,Telangana,114647,0,114647,TG,177,2,198,
2021-02-05,Andhra Pradesh,218899,0,218899,AP,97,1,179,
2021-02-05,Sikkim,4857,0,4857,SK,2,0,7,
2021-02-05,Uttar Pradesh,636917,0,636917,UP,158,2,323,
2021-02-05,Himachal Pradesh,46401,0,46401,HP,71,0,48,
2021-02-05,Kerala,266068,0,266068,KL,5610,19,6653,
2021-02-05,Jammu and Kashmir,33899,0,33899,JK,66,1,63,
2021-02-05,Ladakh,1578,0,1578,LA,3,0,3,
2021-02-05,Gujarat,404841,0,404841,GJ,267,1,425,
2021-02-05,Dadra and Nagar Haveli and Daman and Diu,1931,0,1931,DN,0,0,1,
2021-02-05,Rajasthan,392138,0,392138,RJ,116,1,173,
2021-02-05,Odisha,190943,0,190943,OR,97,1,122,
2021-02-05,Punjab,60878,0,60878,PB,199,-1,214,
2021-02-05,Arunachal Pradesh,8745,0,8745,AR,0,0,0,
2021-02-05,Tamil Nadu,116857,0,116857,TN,489,4,506,
2021-02-05,Jharkhand,77034,0,77034,JH,41,0,47,
2021-02-05,Nagaland,4068,0,4068,NL,5,0,0,
2021-02-05,Mizoram,9110,0,9110,MZ,4,0,3,
2021-02-05,Tripura,29402,0,29402,TR,1,0,1,
2021-02-05,Assam,68628,0,68628,AS,7,0,29,
2021-02-05,Meghalaya,4933,0,4933,ML,27,0,9,
2021-02-05,Chhattisgarh,135072,0,135072,CT,336,8,263,
2021-02-05,Lakshadweep,825,0,825,LD,15,0,2,
2021-02-05,Maharashtra,397889,0,397889,MH,2628,40,3513,
2021-02-05,Puducherry,2984,0,2984,PY,50,2,27,
2021-02-05,Telangana,121588,0,121588,TG,169,1,189,
2021-02-05,Manipur,5638,0,5638,MN,9,0,11,
2021-02-05,Andaman and Nicobar Islands,2514,0,2514,AN,3,0,0,
2021-02-05,Chandigarh,3511,0,3511,CH,24,1,23,
2021-02-05,Goa,7195,0,7195,GA,56,0,78,
2021-02-05,Haryana,107280,0,107280,HR,84,1,96,
2021-02-05,Madhya Pradesh,331316,0,331316,MP,162,1,299,
2021-02-05,Delhi,88045,0,88045,DL,154,2,140,
2021-02-05,West Bengal,314065,0,314065,WB,194,2,297,
2021-02-05,Uttarakhand,66129,0,66129,UT,47,3,97,
2021-02-05,Karnataka,295307,0,295307,KA,430,3,470,
2021-02-05,Bihar,308439,0,308439,BR,90,2,201,
2021-02-05,India,4765924,0,4765924,TT,11711,95,14512,
2021-02-06,Manipur,6981,0,6981,MN,7,0,11,
2021-02-06,Sikkim,5089,0,5089,SK,3,0,5,
2021-02-06,Haryana,108966,0,108966,HR,71,0,112,
2021-02-06,Telangana,135977,0,135977,TG,161,1,147,
2021-02-06,Tripura,32235,0,32235,TR,0,0,1,
2021-02-06,Bihar,330327,0,330327,BR,88,1,84,
2021-02-06,India,5111827,0,5111827,TT,12069,75,11761,
2021-02-06,Dadra and Nagar Haveli and Daman and Diu,2255,0,2255,DN,0,0,1,
2021-02-06,Goa,7460,0,7460,GA,65,0,56,
2021-02-06,Madhya Pradesh,332832,0,332832,MP,197,1,315,
2021-02-06,Puducherry,2984,0,2984,PY,35,0,32,
2021-02-06,Chhattisgarh,153515,0,153515,CT,260,3,297,
2021-02-06,Himachal Pradesh,49335,0,49335,HP,87,1,51,
2021-02-06,Uttarakhand,70338,0,70338,UT,47,2,50,
2021-02-06,Andaman and Nicobar Islands,2780,0,2780,AN,3,0,0,
2021-02-06,Odisha,220401,0,220401,OR,82,1,109,
2021-02-06,Kerala,271731,0,271731,KL,5942,16,6178,
2021-02-06,Maharashtra,436229,0,436229,MH,2768,25,1739,
2021-02-06,Ladakh,1817,0,1817,LA,1,0,1,
2021-02-06,Chandigarh,3858,0,3858,CH,0,0,0,
2021-02-06,Arunachal Pradesh,9288,0,9288,AR,1,0,2,
2021-02-06,Tamil Nadu,126381,0,126381,TN,477,3,503,
2021-02-06,Andhra Pradesh,245938,0,245938,AP,75,1,133,
2021-02-06,Delhi,97492,0,97492,DL,123,4,151,
2021-02-06,Punjab,64399,0,64399,PB,183,6,166,
2021-02-06,Mizoram,9470,0,9470,MZ,1,0,5,
2021-02-06,Karnataka,321521,0,321521,KA,531,3,434,
2021-02-06,Jharkhand,86786,0,86786,JH,41,0,54,
2021-02-06,West Bengal,323825,0,323825,WB,197,1,293,
2021-02-06,Meghalaya,5585,0,5585,ML,24,0,3,
2021-02-06,Assam,78498,0,78498,AS,9,0,20,
2021-02-06,Lakshadweep,833,0,833,LD,10,0,0,
2021-02-06,Gujarat,448811,0,448811,GJ,252,1,401,
2021-02-06,Rajasthan,434782,0,434782,RJ,97,1,150,
2021-02-06,Jammu and Kashmir,40909,0,40909,JK,65,0,88,
2021-02-06,Nagaland,4092,0,4092,NL,22,0,5,
2021-02-06,Uttar Pradesh,638107,0,638107,UP,144,4,164,
2021-02-07,Assam,80284,0,80284,AS,8,0,24,
2021-02-07,Mizoram,9476,0,9476,MZ,1,0,0,
2021-02-07,Andaman and Nicobar Islands,2780,0,2780,AN,1,0,0,
2021-02-07,Delhi,97495,0,97495,DL,119,2,179,
2021-02-07,Chandigarh,3858,0,3858,CH,47,2,63,
2021-02-07,Punjab,64401,0,64401,PB,207,2,185,
2021-02-07,Gujarat,468838,0,468838,GJ,244,1,355,
2021-02-07,Dadra and Nagar Haveli and Daman and Diu,2255,0,2255,DN,0,0,0,
2021-02-07,Madhya Pradesh,333677,0,333677,MP,184,0,217,
2021-02-07,Chhattisgarh,153531,0,153531,CT,186,6,210,
2021-02-07,Jammu and Kashmir,41543,0,41543,JK,59,0,60,
2021-02-07,Tamil Nadu,127289,0,127289,TN,471,1,498,
2021-02-07,Manipur,7085,0,7085,MN,9,1,18,
2021-02-07,India,5168099,0,5168099,TT,11786,86,11756,
2021-02-07,Ladakh,1817,0,1817,LA,3,0,3,
2021-02-07,Arunachal Pradesh,9292,0,9292,AR,0,0,0,
2021-02-07,Nagaland,4093,0,4093,NL,10,0,0,
2021-02-07,Karnataka,325554,0,325554,KA,487,3,493,
2021-02-07,Jharkhand,96697,0,96697,JH,38,1,34,
2021-02-07,Rajasthan,436384,0,436384,RJ,75,0,138,
2021-02-07,West Bengal,323859,0,323859,WB,193,5,289,
2021-02-07,Kerala,272221,0,272221,KL,6075,19,5948,
2021-02-07,Haryana,110591,0,110591,HR,67,2,90,
2021-02-07,Bihar,335765,0,335765,BR,53,1,84,
2021-02-07,Puducherry,2984,0,2984,PY,22,0,27,
2021-02-07,Lakshadweep,833,0,833,LD,2,0,0,
2021-02-07,Meghalaya,5585,0,5585,ML,40,0,5,
2021-02-07,Andhra Pradesh,249205,0,249205,AP,73,0,82,
2021-02-07,Tripura,32289,0,32289,TR,0,0,3,
2021-02-07,Telangana,136225,0,136225,TG,150,2,186,
2021-02-07,Uttar Pradesh,638805,0,638805,UP,113,1,670,
2021-02-07,Sikkim,5090,0,5090,SK,2,0,7,
2021-02-07,Himachal Pradesh,49338,0,49338,HP,45,1,77,
2021-02-07,Odisha,223714,0,223714,OR,72,0,106,
2021-02-07,Uttarakhand,71384,0,71384,UT,15,4,35,
2021-02-07,Maharashtra,436400,0,436400,MH,2673,30,1622,
2021-02-07,Goa,7462,0,7462,GA,42,2,48,
2021-02-08,Odisha,255650,0,255650,OR,72,1,83,
2021-02-08,Punjab,70250,0,70250,PB,192,11,245,
2021-02-08,Assam,91026,0,91026,AS,19,1,26,
2021-02-08,Jammu and Kashmir,51872,0,51872,JK,43,0,80,
2021-02-08,Puducherry,3326,0,3326,PY,26,1,28,
2021-02-08,Mizoram,9492,0,9492,MZ,1,0,3,
2021-02-08,Andaman and Nicobar Islands,2780,0,2780,AN,4,0,0,
2021-02-08,Chandigarh,4189,0,4189,CH,26,1,25,
2021-02-08,Haryana,140415,0,140415,HR,76,0,89,
2021-02-08,Sikkim,5726,0,5726,SK,0,0,3,
2021-02-08,Madhya Pradesh,369141,0,369141,MP,193,3,190,
2021-02-08,Telangana,156285,0,156285,TG,101,1,197,
2021-02-08,Jharkhand,113951,0,113951,JH,38,0,31,
2021-02-08,Delhi,107116,0,107116,DL,125,3,138,
